Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
AUDJPY_Ticks_2007.08.01_2007.08.31.csv,AUDJPY,AUD/JPY,2007,August,0.036598132132011844,0.017542215455228053,0.005,0.17,0.06,20,2895922,0.03,0.04,0.02,0.05,0.035,0.025,0.06,0.01,0.045,0.07,0.08,0.015,0.055,0.09,0.065,0.1,0.11,0.12,0.075,0.005
AUDUSD_Ticks_2007.08.01_2007.08.31.csv,AUDUSD,AUD/USD,2007,August,0.00020141335606026626,0.00011148449925916243,-0.00114,0.00066,0.00045,20,200643,0.00016,0.00026,6e-05,0.00036,0.00046,0.0003,-4e-05,0.00056,0.0004,0.0002,0.00066,-0.00014,0.0005,-0.00024,0.0001,-0.00034,-0.00044,-0.00054,-0.00064,-0.00074
EURAUD_Ticks_2007.08.01_2007.08.31.csv,EURAUD,EUR/AUD,2007,August,0.0005476603250748303,0.00026991321352088396,5e-05,0.0032,0.0009,18,1849851,0.0004,0.0005,0.0006,0.0003,0.00035,0.0007,0.00045,0.0008,0.00055,0.0009,0.00025,0.00065,0.0002,0.001,0.0011,0.0012,0.0013,0.00075,0.0014,0.00085
EURGBP_Ticks_2007.08.01_2007.08.31.csv,EURGBP,EUR/GBP,2007,August,0.00015826893714273614,7.65930940772532e-05,4e-05,0.0013,0.00027,11,2264782,0.0001,0.00015,0.0002,0.00025,5e-05,0.0003,0.00035,0.0004,0.00045,0.0005,0.0006,0.00055,0.0007,0.00016,0.00014,0.00026,0.0008,0.00024,0.00065,0.0009
EURJPY_Ticks_2007.08.01_2007.08.31.csv,EURJPY,EUR/JPY,2007,August,0.021406603676776475,0.010279525411121244,0.005,0.24,0.04,8,4531415,0.02,0.01,0.03,0.025,0.04,0.015,0.05,0.035,0.005,0.06,0.045,0.07,0.055,0.08,0.065,0.09,0.075,0.1,0.11,0.085
EURUSD_Ticks_2007.08.01_2007.08.31.csv,EURUSD,EUR/USD,2007,August,0.00011674908567367318,6.50340893080873e-05,4e-05,0.0007,0.0003,20,2622696,0.0001,5e-05,0.00015,0.0002,4e-05,0.00016,6e-05,0.00014,0.00025,0.0003,0.00024,0.00026,0.00035,0.0004,0.00036,0.00034,0.0005,0.00044,0.00046,0.00045
GBPAUD_Ticks_2007.08.01_2007.08.31.csv,GBPAUD,GBP/AUD,2007,August,0.000515936727209221,0.00013267846160001993,0.00035,0.00296,0.0009,20,572600,0.0005,0.00045,0.00055,0.0004,0.00056,0.00054,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.00065,0.0009,0.00094,0.00096
GBPJPY_Ticks_2007.08.01_2007.08.31.csv,GBPJPY,GBP/JPY,2007,August,0.052519380091948425,0.021581867717043998,0.005,0.355,0.07,20,3515231,0.05,0.04,0.06,0.03,0.07,0.08,0.02,0.045,0.055,0.09,0.035,0.1,0.065,0.01,0.11,0.075,0.025,0.12,0.085,0.13
GBPUSD_Ticks_2007.08.01_2007.08.31.csv,GBPUSD,GBP/USD,2007,August,0.0002022428333017819,9.338576834480552e-05,4e-05,0.0021,0.0004,18,2635907,0.0002,0.0001,0.0003,0.00025,0.00015,0.0004,5e-05,0.00035,0.0005,0.0006,0.00045,0.0007,0.00055,0.0008,0.00065,0.0009,0.00075,0.001,0.0011,0.00085
USDJPY_Ticks_2007.08.01_2007.08.31.csv,USDJPY,USD/JPY,2007,August,0.016168355211016023,0.007453085550952921,0.005,0.17,0.03,6,4117057,0.01,0.02,0.015,0.03,0.025,0.005,0.04,0.035,0.05,0.06,0.045,0.07,0.08,0.055,0.09,0.1,0.065,0.11,0.075,0.085
AUDJPY_Ticks_2007.12.01_2007.12.31.csv,AUDJPY,AUD/JPY,2007,December,0.03469308299570256,0.010989952876581081,0.004,0.17,0.06,20,2611087,0.03,0.035,0.04,0.025,0.045,0.02,0.05,0.06,0.015,0.055,0.01,0.07,0.065,0.005,0.08,0.075,0.09,0.1,0.085,0.11
AUDUSD_Ticks_2007.12.01_2007.12.31.csv,AUDUSD,AUD/USD,2007,December,0.00018118150981874683,7.147064737190202e-05,-0.00029,0.00071,0.00045,20,288326,0.00016,0.00026,0.00021,0.00011,0.00014,0.00024,0.00015,0.00023,0.00013,0.00022,0.00019,0.00025,0.00018,0.0002,0.00012,0.0001,9e-05,0.00017,8e-05,6e-05
EURAUD_Ticks_2007.12.01_2007.12.31.csv,EURAUD,EUR/AUD,2007,December,0.0005415305773176464,0.00017895834347732439,5e-05,0.0027,0.0009,18,2039224,0.0005,0.00055,0.00045,0.0006,0.0004,0.0007,0.00035,0.00065,0.0003,0.0008,0.00075,0.0009,0.001,0.00025,0.0011,0.0002,0.0012,0.00085,0.00015,0.00105
EURGBP_Ticks_2007.12.01_2007.12.31.csv,EURGBP,EUR/GBP,2007,December,0.00017000783787779076,8.055628258608702e-05,4e-05,0.00115,0.00027,11,2888537,0.00015,0.0001,0.0002,0.00025,5e-05,0.0003,0.00035,0.0004,0.0005,0.00045,0.0006,0.00026,0.00055,0.00024,0.00065,0.0007,0.00034,0.00014,0.0008,0.00016
EURJPY_Ticks_2007.12.01_2007.12.31.csv,EURJPY,EUR/JPY,2007,December,0.022464300907806496,0.009738164323563767,0.005,0.26,0.04,8,3645821,0.02,0.025,0.015,0.03,0.01,0.035,0.04,0.005,0.05,0.045,0.06,0.07,0.08,0.055,0.09,0.065,0.1,0.075,0.11,0.13
EURUSD_Ticks_2007.12.01_2007.12.31.csv,EURUSD,EUR/USD,2007,December,0.00011701196716029079,6.520885690924005e-05,4e-05,0.0007,0.0003,20,2411349,0.0001,5e-05,0.00015,0.0002,4e-05,0.00016,6e-05,0.00025,0.00014,0.0003,0.00024,0.00026,0.00035,0.0004,0.00036,0.00034,0.0005,0.00044,0.00046,0.00045
GBPAUD_Ticks_2007.12.01_2007.12.31.csv,GBPAUD,GBP/AUD,2007,December,0.0005170676467026334,0.00013290890624399526,0.00035,0.00296,0.0009,20,511954,0.0005,0.00045,0.00055,0.0004,0.00056,0.0006,0.00054,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00094,0.00096
GBPJPY_Ticks_2007.12.01_2007.12.31.csv,GBPJPY,GBP/JPY,2007,December,0.060459487097533376,0.021564347243764825,0.005,0.34,0.07,20,7984481,0.05,0.055,0.06,0.045,0.07,0.08,0.04,0.065,0.09,0.075,0.035,0.03,0.085,0.1,0.02,0.025,0.095,0.11,0.01,0.12
GBPUSD_Ticks_2007.12.01_2007.12.31.csv,GBPUSD,GBP/USD,2007,December,0.00023898185797369186,0.00011241779928824841,4e-05,0.0021,0.0004,20,2151193,0.0002,0.00025,0.00015,0.0003,0.0001,0.0004,0.00035,5e-05,0.0005,0.00045,0.0006,0.00055,0.0007,0.00065,0.0008,0.00075,0.0009,0.00085,0.001,0.00044
USDJPY_Ticks_2007.12.01_2007.12.31.csv,USDJPY,USD/JPY,2007,December,0.013945130904547869,0.0060877118619954455,0.005,0.165,0.03,6,2903948,0.01,0.015,0.02,0.005,0.025,0.03,0.035,0.04,0.05,0.045,0.06,0.055,0.07,0.065,0.1,0.08,0.075,0.09,0.11,0.105
AUDJPY_Ticks_2007.02.01_2007.02.28.csv,AUDJPY,AUD/JPY,2007,February,0.028899849857580387,0.00782741294220779,0.004,0.12,0.06,20,718651,0.03,0.02,0.04,0.035,0.025,0.01,0.026,0.034,0.045,0.024,0.036,0.05,0.015,0.044,0.046,0.06,0.016,0.014,0.055,0.065
AUDUSD_Ticks_2007.02.01_2007.02.28.csv,AUDUSD,AUD/USD,2007,February,0.00020669154571569415,8.240710736481146e-05,2e-05,0.0007,0.00045,20,3113865,0.0002,0.0001,0.0003,0.00016,0.00026,0.00024,0.00014,0.0004,0.00036,0.00034,0.00018,6e-05,4e-05,0.00028,0.00032,0.00022,8e-05,0.00017,0.0005,0.00038
EURAUD_Ticks_2007.02.01_2007.02.28.csv,EURAUD,EUR/AUD,2007,February,0.0006681818181818182,0.00014692655507910266,0.0004,0.0011,0.0009,6,66,0.0006,0.0007,0.0005,0.0008,0.0009,0.0004,0.0011,0.001
EURGBP_Ticks_2007.02.01_2007.02.28.csv,EURGBP,EUR/GBP,2007,February,0.000131338423256489,4.365735833507374e-05,4e-05,0.0007,0.00027,11,282519,0.0001,0.00015,0.0002,0.00016,0.00014,5e-05,4e-05,6e-05,0.00024,0.00026,0.00025,0.0003,0.0007,0.00034,0.00044,0.00045,0.00046
EURJPY_Ticks_2007.02.01_2007.02.28.csv,EURJPY,EUR/JPY,2007,February,0.020753636013575414,0.007306906277883976,0.004,0.07,0.04,16,418109,0.02,0.01,0.03,0.025,0.015,0.024,0.026,0.035,0.036,0.04,0.034,0.014,0.005,0.016,0.05,0.004,0.06,0.07,0.006
EURUSD_Ticks_2007.02.01_2007.02.28.csv,EURUSD,EUR/USD,2007,February,0.0001270067493253098,4.8850175567707496e-05,4e-05,0.0007,0.0003,12,1238346,0.0001,0.00015,0.0002,5e-05,0.00016,0.00014,0.00025,4e-05,6e-05,0.00024,0.0003,0.00026,0.0004,0.00035,0.0007,0.0006,0.00036,0.00034
GBPAUD_Ticks_2007.02.01_2007.02.28.csv,GBPAUD,GBP/AUD,2007,February,0.0005130814936561276,0.00013510290304715123,0.00034,0.00296,0.0009,20,1310556,0.0005,0.00045,0.0004,0.00055,0.00056,0.00054,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00096,0.00094
GBPJPY_Ticks_2007.02.01_2007.02.28.csv,GBPJPY,GBP/JPY,2007,February,0.038607106744540536,0.011239449564722368,0.004,0.076,0.07,20,397566,0.04,0.03,0.05,0.02,0.06,0.045,0.035,0.01,0.055,0.025,0.046,0.044,0.036,0.034,0.065,0.07,0.015,0.056,0.024,0.026
GBPUSD_Ticks_2007.02.01_2007.02.28.csv,GBPUSD,GBP/USD,2007,February,0.00017710964006651734,7.156765567846022e-05,4e-05,0.0007,0.0004,16,343369,0.0002,0.0001,0.0003,0.00025,0.00015,0.00024,5e-05,0.00026,0.00016,0.00014,4e-05,0.0004,0.00035,6e-05,0.00036,0.00034,0.0007,0.00044,0.00046,0.0005
USDJPY_Ticks_2007.02.01_2007.02.28.csv,USDJPY,USD/JPY,2007,February,0.01601460076900152,0.006385502009325475,0.004,0.06,0.03,12,409362,0.01,0.02,0.015,0.025,0.03,0.005,0.014,0.016,0.026,0.024,0.035,0.004,0.006,0.04,0.034,0.036,0.05,0.06
AUDJPY_Ticks_2007.01.01_2007.01.31.csv,AUDJPY,AUD/JPY,2007,January,0.028900902460220833,0.007827515155454498,0.004,0.12,0.06,20,826186,0.03,0.02,0.04,0.035,0.025,0.01,0.026,0.034,0.045,0.024,0.036,0.05,0.015,0.044,0.046,0.06,0.016,0.014,0.055,0.065
AUDUSD_Ticks_2007.01.01_2007.01.31.csv,AUDUSD,AUD/USD,2007,January,0.0002066945397176316,8.239337671595725e-05,2e-05,0.0007,0.00045,20,3580639,0.0002,0.0001,0.0003,0.00016,0.00026,0.00024,0.00014,0.0004,0.00036,0.00034,0.00018,6e-05,4e-05,0.00028,0.00032,0.00022,8e-05,0.00038,0.0005,0.00017
EURAUD_Ticks_2007.01.01_2007.01.31.csv,EURAUD,EUR/AUD,2007,January,0.0006121212121212122,0.00015361798348007582,0.0003,0.0009,0.0009,7,33,0.0006,0.0005,0.0008,0.0007,0.0003,0.0004,0.0009
EURGBP_Ticks_2007.01.01_2007.01.31.csv,EURGBP,EUR/GBP,2007,January,0.00013132110898416398,4.36485237226882e-05,4e-05,0.0007,0.00027,11,327543,0.0001,0.00015,0.0002,0.00016,0.00014,5e-05,4e-05,6e-05,0.00024,0.00026,0.00025,0.0003,0.0007,0.00034,0.00044,0.00045,0.00046
EURJPY_Ticks_2007.01.01_2007.01.31.csv,EURJPY,EUR/JPY,2007,January,0.020748841487287957,0.0073042756983081845,0.004,0.07,0.04,16,482731,0.02,0.01,0.03,0.025,0.015,0.024,0.035,0.026,0.04,0.036,0.034,0.014,0.005,0.016,0.05,0.004,0.06,0.07,0.006
EURUSD_Ticks_2007.01.01_2007.01.31.csv,EURUSD,EUR/USD,2007,January,0.00012699604815204972,4.8824798725771665e-05,4e-05,0.0007,0.0003,12,1424903,0.0001,0.00015,0.0002,5e-05,0.00016,0.00014,0.00025,4e-05,6e-05,0.00024,0.0003,0.00026,0.0004,0.00035,0.0007,0.0006,0.00036,0.00034
GBPAUD_Ticks_2007.01.01_2007.01.31.csv,GBPAUD,GBP/AUD,2007,January,0.0005140459229467032,0.00013504980843542132,0.00034,0.00296,0.0009,20,1496289,0.0005,0.00045,0.0004,0.00055,0.00054,0.00056,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00096,0.00094
GBPJPY_Ticks_2007.01.01_2007.01.31.csv,GBPJPY,GBP/JPY,2007,January,0.03860906124251108,0.011239094817770221,0.004,0.076,0.07,20,457509,0.04,0.03,0.05,0.02,0.06,0.045,0.035,0.01,0.055,0.025,0.046,0.044,0.036,0.034,0.065,0.07,0.015,0.056,0.024,0.026
GBPUSD_Ticks_2007.01.01_2007.01.31.csv,GBPUSD,GBP/USD,2007,January,0.00017713010326700162,7.16339560827343e-05,4e-05,0.0007,0.0004,16,395286,0.0002,0.0001,0.0003,0.00025,0.00015,0.00024,5e-05,0.00026,0.00016,0.00014,4e-05,0.0004,0.00035,6e-05,0.00036,0.00034,0.0007,0.00044,0.00046,0.0005
USDJPY_Ticks_2007.01.01_2007.01.31.csv,USDJPY,USD/JPY,2007,January,0.016017654080275945,0.006384013588635911,0.004,0.06,0.03,12,470826,0.01,0.02,0.015,0.025,0.03,0.005,0.014,0.016,0.026,0.024,0.035,0.004,0.006,0.04,0.034,0.036,0.05,0.06
AUDJPY_Ticks_2007.07.01_2007.07.31.csv,AUDJPY,AUD/JPY,2007,July,0.027006483743303104,0.00946171008402987,0.004,0.17,0.06,20,2123002,0.03,0.02,0.025,0.04,0.035,0.01,0.015,0.05,0.045,0.06,0.07,0.055,0.005,0.08,0.065,0.09,0.075,0.1,0.085,0.11
AUDUSD_Ticks_2007.07.01_2007.07.31.csv,AUDUSD,AUD/USD,2007,July,0.00013895341710082746,6.874884939478475e-05,-0.00074,0.00066,0.00045,12,117468,0.00016,6e-05,0.00026,-4e-05,0.00036,0.00046,-0.00014,0.00056,-0.00024,-0.00034,0.00066,-0.00044,-0.00054,-0.00074,-0.00064
EURAUD_Ticks_2007.07.01_2007.07.31.csv,EURAUD,EUR/AUD,2007,July,0.00040727626445267084,0.00015729757766321388,5e-05,0.0031,0.0009,18,841194,0.0004,0.0003,0.00035,0.0005,0.0006,0.0002,0.00025,0.00045,0.0007,0.0008,0.0009,0.00055,0.001,0.0001,0.00015,0.0011,0.00065,0.0012,0.0013,0.00095
EURGBP_Ticks_2007.07.01_2007.07.31.csv,EURGBP,EUR/GBP,2007,July,0.00013134861725362396,5.891000218716204e-05,4e-05,0.001,0.00027,11,1615336,0.0001,0.00015,0.0002,5e-05,0.00025,0.0003,0.00035,0.0004,0.0005,0.00045,0.00016,0.00014,0.0006,0.00024,0.00026,0.00055,4e-05,0.0007,0.00065,0.00036
EURJPY_Ticks_2007.07.01_2007.07.31.csv,EURJPY,EUR/JPY,2007,July,0.016945028150092734,0.007368861956435202,0.005,0.25,0.04,8,3050434,0.01,0.02,0.03,0.025,0.015,0.005,0.04,0.035,0.05,0.06,0.045,0.07,0.08,0.055,0.09,0.1,0.11,0.065,0.12,0.13
EURUSD_Ticks_2007.07.01_2007.07.31.csv,EURUSD,EUR/USD,2007,July,0.00012060418386603644,6.255382169144631e-05,4e-05,0.0007,0.0003,20,1021113,0.0001,5e-05,0.00015,0.0002,4e-05,0.00016,6e-05,0.00014,0.00025,0.00024,0.0003,0.00026,0.00035,0.0004,0.00036,0.00034,0.0005,0.00044,0.00046,0.0006
GBPAUD_Ticks_2007.07.01_2007.07.31.csv,GBPAUD,GBP/AUD,2007,July,0.0005161358422795735,0.00013368791180494194,0.00035,0.00296,0.0009,20,550138,0.0005,0.00045,0.00055,0.0004,0.00056,0.00054,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00094,0.00096
GBPJPY_Ticks_2007.07.01_2007.07.31.csv,GBPJPY,GBP/JPY,2007,July,0.036955520049066735,0.012901063930525064,0.005,0.31,0.07,20,2497822,0.04,0.03,0.05,0.02,0.045,0.035,0.06,0.01,0.025,0.055,0.07,0.015,0.08,0.065,0.09,0.005,0.1,0.075,0.11,0.12
GBPUSD_Ticks_2007.07.01_2007.07.31.csv,GBPUSD,GBP/USD,2007,July,0.0001694293292508949,7.171414257639765e-05,4e-05,0.0026,0.0004,19,2320182,0.0001,0.0002,0.00015,0.00025,0.0003,5e-05,0.00035,0.0004,0.0005,0.00045,0.0006,0.0007,0.00026,0.00024,0.0008,0.00014,0.00016,0.00055,0.0009,0.001
USDJPY_Ticks_2007.07.01_2007.07.31.csv,USDJPY,USD/JPY,2007,July,0.013332419004615976,0.005590624057751865,0.005,0.16,0.03,6,2781640,0.01,0.02,0.015,0.005,0.025,0.03,0.04,0.035,0.05,0.06,0.045,0.07,0.08,0.09,0.1,0.055,0.065,0.11,0.15,0.12
AUDJPY_Ticks_2007.06.01_2007.06.30.csv,AUDJPY,AUD/JPY,2007,June,0.0274607281462475,0.008187967631532608,0.005,0.18,0.06,20,1526946,0.03,0.02,0.025,0.04,0.035,0.01,0.015,0.045,0.05,0.06,0.005,0.07,0.055,0.08,0.065,0.09,0.12,0.11,0.075,0.1
AUDUSD_Ticks_2007.06.01_2007.06.30.csv,AUDUSD,AUD/USD,2007,June,0.0001515926864090637,7.182845101463122e-05,-0.00114,0.0007,0.00045,20,108565,0.00016,6e-05,0.00026,0.0002,0.00019,0.00015,0.0001,0.00025,-4e-05,0.00036,0.0003,0.00056,0.00046,0.00024,0.00028,0.00018,0.00031,0.0004,0.00035,-0.00014
EURAUD_Ticks_2007.06.01_2007.06.30.csv,EURAUD,EUR/AUD,2007,June,0.00042816619132043487,0.0001349441041693503,0.0001,0.0027,0.0009,9,25946,0.0004,0.0005,0.0003,0.0006,0.0002,0.0007,0.0008,0.0001,0.0009,0.001,0.0011,0.0015,0.0014,0.0013,0.0017,0.0012,0.0016,0.0018,0.0021,0.0027
EURGBP_Ticks_2007.06.01_2007.06.30.csv,EURGBP,EUR/GBP,2007,June,0.00012226831529520406,5.4674851317180784e-05,4e-05,0.0011,0.00027,11,1398981,0.0001,0.00015,5e-05,0.0002,0.00025,0.0003,0.0004,0.00035,0.0005,0.00016,0.00014,0.00045,0.00024,0.00026,6e-05,4e-05,0.0006,0.0007,0.00055,0.00036
EURJPY_Ticks_2007.06.01_2007.06.30.csv,EURJPY,EUR/JPY,2007,June,0.01741981800847161,0.007129546987112833,0.005,0.23,0.04,8,2273952,0.02,0.01,0.025,0.015,0.03,0.005,0.035,0.04,0.05,0.045,0.06,0.07,0.09,0.08,0.055,0.1,0.12,0.11,0.13,0.16
EURUSD_Ticks_2007.06.01_2007.06.30.csv,EURUSD,EUR/USD,2007,June,0.00013324925873033156,4.988173738949099e-05,4e-05,0.0003,0.0003,12,312302,0.0001,0.0002,0.00016,0.00014,0.00015,0.00024,0.00026,4e-05,6e-05,5e-05,0.0003,0.00025
GBPAUD_Ticks_2007.06.01_2007.06.30.csv,GBPAUD,GBP/AUD,2007,June,0.000515711100612988,0.00013350178308150574,0.00035,0.00296,0.0009,20,520728,0.0005,0.00045,0.00055,0.0004,0.00056,0.00054,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00094,0.00096
GBPJPY_Ticks_2007.06.01_2007.06.30.csv,GBPJPY,GBP/JPY,2007,June,0.04094470874470822,0.0111036460104476,0.005,0.32,0.07,20,2099464,0.04,0.05,0.03,0.045,0.02,0.06,0.035,0.055,0.01,0.025,0.065,0.07,0.015,0.005,0.08,0.09,0.1,0.11,0.075,0.12
GBPUSD_Ticks_2007.06.01_2007.06.30.csv,GBPUSD,GBP/USD,2007,June,0.00017090621375431562,6.847688327799205e-05,4e-05,0.0021,0.0004,20,1919194,0.0002,0.0001,0.00015,0.00025,0.0003,5e-05,0.00035,0.0004,0.0005,0.00045,0.00024,0.0006,0.00026,0.00016,0.0007,0.00014,0.0008,0.00055,0.00036,0.0009
USDJPY_Ticks_2007.06.01_2007.06.30.csv,USDJPY,USD/JPY,2007,June,0.013647088553791849,0.00568689040669329,0.005,0.17,0.03,6,1853924,0.01,0.02,0.015,0.005,0.025,0.03,0.04,0.035,0.05,0.06,0.045,0.08,0.13,0.07,0.1,0.09,0.055,0.11,0.14,0.12
AUDJPY_Ticks_2007.03.01_2007.03.31.csv,AUDJPY,AUD/JPY,2007,March,0.028921444548198668,0.007832932341703167,0.004,0.12,0.06,20,690735,0.03,0.02,0.04,0.035,0.025,0.01,0.026,0.034,0.045,0.05,0.024,0.036,0.015,0.044,0.046,0.06,0.016,0.014,0.055,0.065
AUDUSD_Ticks_2007.03.01_2007.03.31.csv,AUDUSD,AUD/USD,2007,March,0.00020653375604744861,8.246385095223928e-05,2e-05,0.00071,0.00045,20,2826812,0.0002,0.0001,0.0003,0.00016,0.00026,0.00024,0.00014,0.0004,0.00036,0.00034,6e-05,4e-05,0.00018,0.00028,0.00032,0.00022,0.00017,8e-05,0.0005,0.00027
EURAUD_Ticks_2007.03.01_2007.03.31.csv,EURAUD,EUR/AUD,2007,March,0.0006305359283849168,0.00015009251882350778,0.0001,0.0019,0.0009,9,211017,0.0006,0.0007,0.0005,0.0008,0.0004,0.0009,0.001,0.0003,0.0011,0.0012,0.0002,0.0013,0.0014,0.0019,0.0001,0.0017
EURGBP_Ticks_2007.03.01_2007.03.31.csv,EURGBP,EUR/GBP,2007,March,0.00013131309176336585,4.3726605912257394e-05,4e-05,0.0007,0.00027,11,309034,0.0001,0.00015,0.0002,0.00016,0.00014,5e-05,4e-05,6e-05,0.00024,0.00026,0.00025,0.0003,0.0007,0.00034,0.00044,0.00045,0.00035,0.00046
EURJPY_Ticks_2007.03.01_2007.03.31.csv,EURJPY,EUR/JPY,2007,March,0.020743470195161304,0.007308583950671559,0.004,0.07,0.04,16,467357,0.02,0.01,0.03,0.025,0.015,0.035,0.024,0.026,0.04,0.036,0.034,0.005,0.014,0.016,0.05,0.004,0.06,0.07,0.006
EURUSD_Ticks_2007.03.01_2007.03.31.csv,EURUSD,EUR/USD,2007,March,0.00012701359069109078,4.883187637299999e-05,3e-05,0.0007,0.0003,20,1239157,0.0001,0.00015,0.0002,5e-05,0.00016,0.00014,0.00025,4e-05,6e-05,0.00024,0.0003,0.00026,0.0004,0.00035,0.0007,0.0006,0.00036,0.00034,0.00011,0.00019
GBPAUD_Ticks_2007.03.01_2007.03.31.csv,GBPAUD,GBP/AUD,2007,March,0.000514683207978443,0.00013587261586135843,0.00034,0.00296,0.0009,20,1301106,0.0005,0.00045,0.0004,0.00055,0.00056,0.00054,0.0006,0.00044,0.00046,0.0007,0.00075,0.0008,0.00076,0.00064,0.00074,0.00066,0.0009,0.00065,0.00096,0.00094
GBPJPY_Ticks_2007.03.01_2007.03.31.csv,GBPJPY,GBP/JPY,2007,March,0.03861967937325783,0.011264707053285158,0.004,0.076,0.07,20,435522,0.04,0.03,0.05,0.02,0.06,0.045,0.035,0.055,0.01,0.025,0.046,0.065,0.036,0.034,0.044,0.07,0.015,0.024,0.056,0.026
