Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
AUDJPY_Ticks_2008.06.01_2008.06.30.csv,AUDJPY,AUD/JPY,2008,June,0.02748406893806128,0.011850339422068024,0.004,0.2,0.06,20,1590007,0.02,0.03,0.025,0.035,0.04,0.015,0.01,0.05,0.005,0.06,0.045,0.055,0.065,0.07,0.08,0.09,0.1,0.11,0.075,0.085
AUDUSD_Ticks_2008.06.01_2008.06.30.csv,AUDUSD,AUD/USD,2008,June,0.0001721383829605116,5.2177432979529e-05,-0.00019,0.00111,0.00045,20,532739,0.00022,0.00016,0.00021,0.00019,0.0002,0.00014,0.00018,0.00017,0.00015,0.00012,0.00013,0.00011,9e-05,0.0001,0.00023,0.00024,0.00026,8e-05,7e-05,0.00025
EURAUD_Ticks_2008.06.01_2008.06.30.csv,EURAUD,EUR/AUD,2008,June,0.00038630908392095384,0.00017372220745447004,5e-05,0.003,0.0009,18,1313915,0.0004,0.0003,0.0005,0.0002,0.0006,0.00025,0.0007,0.00035,0.00015,0.0001,0.0008,5e-05,0.00045,0.0009,0.001,0.00055,0.0011,0.00065,0.00075,0.0012
EURGBP_Ticks_2008.06.01_2008.06.30.csv,EURGBP,EUR/GBP,2008,June,0.0001319529017488766,6.424947531469783e-05,4e-05,0.00125,0.00027,11,1460309,0.0001,0.00015,5e-05,0.0002,0.00025,0.0003,0.00035,0.0004,0.00045,0.0005,0.0006,0.00016,0.00014,0.00055,4e-05,0.00026,0.00024,0.0007,6e-05,0.00036
EURJPY_Ticks_2008.06.01_2008.06.30.csv,EURJPY,EUR/JPY,2008,June,0.01929153721520679,0.007589545584825271,0.005,0.3,0.04,8,2394720,0.02,0.015,0.01,0.025,0.03,0.005,0.035,0.04,0.05,0.045,0.06,0.07,0.055,0.08,0.065,0.09,0.1,0.075,0.085,0.11
EURUSD_Ticks_2008.06.01_2008.06.30.csv,EURUSD,EUR/USD,2008,June,0.00011729014656561428,6.522092464395715e-05,4e-05,0.0007,0.0003,20,2421714,0.0001,5e-05,0.00015,0.0002,0.00025,4e-05,0.00016,6e-05,0.0003,0.00014,0.00024,0.00026,0.00035,0.0004,0.00036,0.00034,0.00045,0.0005,0.00044,0.00046
GBPAUD_Ticks_2008.06.01_2008.06.30.csv,GBPAUD,GBP/AUD,2008,June,0.0005205811394297811,0.0001340515478411743,0.00035,0.00296,0.0009,20,535689,0.0005,0.00045,0.00055,0.0004,0.0006,0.00056,0.00054,0.00044,0.00075,0.0007,0.00046,0.0008,0.00076,0.00064,0.00065,0.00066,0.00074,0.0009,0.00096,0.00094
GBPJPY_Ticks_2008.06.01_2008.06.30.csv,GBPJPY,GBP/JPY,2008,June,0.04101765407762451,0.014385854733398163,0.004,0.41,0.07,20,2066718,0.04,0.05,0.045,0.03,0.035,0.055,0.02,0.06,0.025,0.01,0.065,0.015,0.07,0.005,0.08,0.09,0.075,0.1,0.085,0.11
GBPUSD_Ticks_2008.06.01_2008.06.30.csv,GBPUSD,GBP/USD,2008,June,0.0001765749638429258,7.849123786314795e-05,4e-05,0.0021,0.0004,19,1461678,0.0002,0.00015,0.0001,0.00025,5e-05,0.0003,0.00035,0.0004,0.0005,0.00045,0.0006,0.00055,0.0007,0.0008,0.00065,0.00024,0.0009,0.00026,0.00075,0.00016
USDJPY_Ticks_2008.06.01_2008.06.30.csv,USDJPY,USD/JPY,2008,June,0.01163672305942491,0.005185215953651218,0.005,0.195,0.03,6,1931631,0.01,0.015,0.005,0.02,0.025,0.03,0.04,0.035,0.05,0.045,0.06,0.07,0.055,0.08,0.09,0.1,0.065,0.12,0.11,0.095
AUDJPY_Ticks_2008.03.01_2008.03.31.csv,AUDJPY,AUD/JPY,2008,March,0.033156714593470304,0.014577401631279014,0.005,0.14,0.06,20,6524185,0.03,0.02,0.04,0.035,0.025,0.05,0.045,0.015,0.06,0.01,0.055,0.07,0.08,0.065,0.005,0.09,0.1,0.075,0.11,0.085
AUDUSD_Ticks_2008.03.01_2008.03.31.csv,AUDUSD,AUD/USD,2008,March,0.0002329208597341284,9.656890782356945e-05,-0.00029,0.00111,0.00045,20,563430,0.00026,0.00016,0.00021,0.00025,0.00024,0.00023,0.00022,0.0002,0.00019,0.00018,0.00015,0.00017,0.00014,0.00036,0.00011,0.00013,0.00031,0.00012,0.0001,0.00034
EURAUD_Ticks_2008.03.01_2008.03.31.csv,EURAUD,EUR/AUD,2008,March,0.00043283561000538254,0.0002131653228367389,5e-05,0.00255,0.0009,18,3379421,0.0004,0.0003,0.00035,0.00045,0.0005,0.0002,0.00025,0.0006,0.00055,0.0007,0.0008,0.00015,0.00065,0.0009,0.00075,0.0001,0.001,0.00085,0.0011,5e-05
EURGBP_Ticks_2008.03.01_2008.03.31.csv,EURGBP,EUR/GBP,2008,March,0.00019382420503629084,9.32025077753365e-05,4e-05,0.00115,0.00027,11,6489856,0.00015,0.0002,0.0001,0.0003,0.00025,0.00035,0.0004,5e-05,0.00045,0.0005,0.0006,0.00055,0.0007,0.00065,0.00075,0.00016,0.0008,0.0009,0.00024,0.00095
EURJPY_Ticks_2008.03.01_2008.03.31.csv,EURJPY,EUR/JPY,2008,March,0.023262780782860426,0.011957953321868657,0.005,0.23,0.04,8,6486418,0.02,0.015,0.025,0.03,0.01,0.04,0.035,0.005,0.05,0.06,0.045,0.07,0.055,0.065,0.08,0.09,0.1,0.11,0.12,0.075
EURUSD_Ticks_2008.03.01_2008.03.31.csv,EURUSD,EUR/USD,2008,March,0.00011708406943339417,6.518133797915897e-05,4e-05,0.0007,0.0003,20,2411923,0.0001,5e-05,0.00015,0.0002,4e-05,0.00025,0.00016,6e-05,0.00014,0.0003,0.00024,0.00026,0.00035,0.0004,0.00036,0.00034,0.0005,0.00045,0.00044,0.00046
GBPAUD_Ticks_2008.03.01_2008.03.31.csv,GBPAUD,GBP/AUD,2008,March,0.0005191432088556446,0.00013289966076986248,0.00035,0.00296,0.0009,20,532090,0.0005,0.00045,0.00055,0.0004,0.0006,0.00056,0.00054,0.00044,0.00046,0.00075,0.0007,0.0008,0.00076,0.00064,0.00066,0.00074,0.00065,0.0009,0.00096,0.00094
