Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
AUDJPY_Ticks_2016.04.01_2016.04.30.csv,AUDJPY,AUD/JPY,2016,April,0.012362650794181054,0.005052571040146747,0.001,0.302,0.06,20,2544445,0.012,0.011,0.013,0.01,0.014,0.009,0.015,0.008,0.016,0.007,0.006,0.017,0.005,0.018,0.019,0.004,0.02,0.021,0.022,0.023
AUDUSD_Ticks_2016.04.01_2016.04.30.csv,AUDUSD,AUD/USD,2016,April,0.00010798037646597999,3.899818621063124e-05,1e-05,0.0018,0.00045,20,1603279,0.0001,0.00011,9e-05,0.00012,8e-05,0.00013,7e-05,0.00014,6e-05,0.00015,5e-05,0.00016,4e-05,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
EURAUD_Ticks_2016.04.01_2016.04.30.csv,EURAUD,EUR/AUD,2016,April,0.0002237027969657218,7.915898200704076e-05,1e-05,0.00327,0.0009,20,2890704,0.00022,0.00023,0.00021,0.00024,0.0002,0.00019,0.00025,0.00018,0.00026,0.00017,0.00027,0.00016,0.00015,0.00014,0.00028,0.00013,0.00029,0.00012,0.00011,0.0003
EURGBP_Ticks_2016.04.01_2016.04.30.csv,EURGBP,EUR/GBP,2016,April,9.153741282607481e-05,4.263787983798463e-05,1e-05,0.00151,0.00027,20,1646708,9e-05,8e-05,7e-05,0.0001,6e-05,0.00011,0.00012,5e-05,4e-05,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00022,0.00021,0.00023
EURJPY_Ticks_2016.04.01_2016.04.30.csv,EURJPY,EUR/JPY,2016,April,0.007683849395144762,0.00493149333564458,0.001,0.199,0.04,20,3000222,0.007,0.008,0.006,0.009,0.005,0.004,0.01,0.003,0.002,0.011,0.012,0.013,0.001,0.014,0.015,0.016,0.017,0.018,0.019,0.02
EURUSD_Ticks_2016.04.01_2016.04.30.csv,EURUSD,EUR/USD,2016,April,2.8499170329085725e-05,2.4798560672816563e-05,1e-05,0.00128,0.0003,20,1954992,2e-05,3e-05,1e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002
GBPAUD_Ticks_2016.04.01_2016.04.30.csv,GBPAUD,GBP/AUD,2016,April,0.000389287813386735,0.00015395514944540226,1e-05,0.00496,0.0009,20,2826380,0.00036,0.00037,0.00035,0.00038,0.00034,0.00033,0.00039,0.00032,0.0004,0.00031,0.00041,0.00042,0.0003,0.00043,0.00029,0.00044,0.00045,0.00028,0.00046,0.00027
GBPJPY_Ticks_2016.04.01_2016.04.30.csv,GBPJPY,GBP/JPY,2016,April,0.01921514191495993,0.008064137057335613,0.004,0.471,0.07,20,3195012,0.019,0.018,0.02,0.017,0.021,0.016,0.022,0.015,0.014,0.023,0.013,0.012,0.024,0.011,0.025,0.01,0.026,0.009,0.027,0.008
GBPUSD_Ticks_2016.04.01_2016.04.30.csv,GBPUSD,GBP/USD,2016,April,0.00010121535614077896,6.189729665905741e-05,1e-05,0.0029,0.0004,20,2098496,9e-05,0.0001,8e-05,0.00011,7e-05,0.00012,6e-05,0.00013,5e-05,0.00014,4e-05,0.00015,3e-05,0.00016,2e-05,0.00017,0.00018,0.00019,0.0002,0.00021
USDJPY_Ticks_2016.04.01_2016.04.30.csv,USDJPY,USD/JPY,2016,April,0.004447979589896366,0.0029326879095992226,0.001,0.18,0.03,20,1893180,0.004,0.003,0.005,0.002,0.006,0.007,0.001,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
AUDJPY_Ticks_2016.08.01_2016.08.31.csv,AUDJPY,AUD/JPY,2016,August,0.009857183379258838,0.00384062337702365,0.003,0.166,0.06,20,5591303,0.009,0.01,0.008,0.011,0.007,0.012,0.006,0.013,0.005,0.014,0.015,0.004,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023
AUDUSD_Ticks_2016.08.01_2016.08.31.csv,AUDUSD,AUD/USD,2016,August,9.387237901122919e-05,2.5421068607881254e-05,1e-05,0.002,0.00045,20,5349794,9e-05,0.0001,8e-05,0.00011,7e-05,0.00012,6e-05,5e-05,0.00013,4e-05,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
EURAUD_Ticks_2016.08.01_2016.08.31.csv,EURAUD,EUR/AUD,2016,August,0.00019240788628359276,5.91724914257506e-05,1e-05,0.00337,0.0009,20,5760787,0.00019,0.00018,0.0002,0.00017,0.00021,0.00016,0.00022,0.00015,0.00023,0.00014,0.00024,0.00013,0.00012,0.00025,0.00011,0.00026,0.0001,0.00027,9e-05,0.00028
EURGBP_Ticks_2016.08.01_2016.08.31.csv,EURGBP,EUR/GBP,2016,August,8.663323605655312e-05,3.0863343658679746e-05,1e-05,0.00176,0.00027,20,4527288,8e-05,9e-05,7e-05,0.0001,6e-05,0.00011,5e-05,0.00012,4e-05,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
EURJPY_Ticks_2016.08.01_2016.08.31.csv,EURJPY,EUR/JPY,2016,August,0.006644142893703128,0.003736594295568727,0.001,0.246,0.04,20,6920081,0.006,0.007,0.005,0.008,0.004,0.009,0.003,0.01,0.002,0.011,0.001,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
EURUSD_Ticks_2016.08.01_2016.08.31.csv,EURUSD,EUR/USD,2016,August,2.2336649281440578e-05,1.677185137144595e-05,1e-05,0.00155,0.0003,20,7691013,2e-05,1e-05,3e-05,4e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00018,0.00017,0.00019,0.0002
GBPAUD_Ticks_2016.08.01_2016.08.31.csv,GBPAUD,GBP/AUD,2016,August,0.0003443336284371272,0.00010946410505723072,1e-05,0.005,0.0009,20,4277591,0.00031,0.00033,0.00032,0.00034,0.0003,0.00035,0.00036,0.00029,0.00037,0.00038,0.00028,0.00027,0.00039,0.00026,0.0004,0.00025,0.00041,0.00024,0.00042,0.00023
GBPJPY_Ticks_2016.08.01_2016.08.31.csv,GBPJPY,GBP/JPY,2016,August,0.016527893057137963,0.0059827603791954885,0.001,0.386,0.07,20,5472455,0.015,0.014,0.016,0.018,0.017,0.013,0.019,0.02,0.012,0.021,0.011,0.022,0.01,0.023,0.009,0.008,0.024,0.007,0.025,0.006
