Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
EURUSD_Ticks_2015.02.01_2015.02.28.csv,EURUSD,EUR/USD,2015,February,3.185852868645453e-05,2.368421279927058e-05,1e-05,0.00199,0.0003,20,1615536,2e-05,3e-05,4e-05,1e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00016,0.00015,0.00017,0.00018,0.0002,0.00019
GBPAUD_Ticks_2015.02.01_2015.02.28.csv,GBPAUD,GBP/AUD,2015,February,0.0003327538540298231,0.0001830362394262702,1e-05,0.005,0.0009,20,2052981,0.00021,0.00019,0.00027,0.00025,0.00032,0.00022,0.00024,0.00023,0.00033,0.00034,0.00031,0.0003,0.00029,0.00035,0.00028,0.00036,0.00026,0.00037,0.00039,0.0002
GBPJPY_Ticks_2015.02.01_2015.02.28.csv,GBPJPY,GBP/JPY,2015,February,0.02042801715445062,0.009045255494765096,0.001,0.476,0.07,20,2806502,0.017,0.019,0.016,0.02,0.018,0.022,0.023,0.015,0.021,0.014,0.024,0.025,0.013,0.026,0.012,0.027,0.011,0.028,0.01,0.029
GBPUSD_Ticks_2015.02.01_2015.02.28.csv,GBPUSD,GBP/USD,2015,February,9.282599842095062e-05,5.6056691411658646e-05,1e-05,0.00238,0.0004,20,1799817,8e-05,9e-05,7e-05,0.0001,6e-05,5e-05,0.00011,0.00012,4e-05,0.00013,3e-05,0.00014,0.00015,0.00016,2e-05,0.00017,0.00019,0.00018,0.0002,0.00021
USDJPY_Ticks_2015.02.01_2015.02.28.csv,USDJPY,USD/JPY,2015,February,0.0038991070371072684,0.0028223193324237064,0.001,0.167,0.03,20,1629519,0.004,0.003,0.002,0.005,0.006,0.001,0.007,0.008,0.009,0.01,0.012,0.011,0.016,0.015,0.013,0.014,0.017,0.018,0.019,0.02
AUDJPY_Ticks_2015.01.01_2015.01.31.csv,AUDJPY,AUD/JPY,2015,January,0.014683876928390306,0.006476097290981786,0.001,0.309,0.06,20,2629071,0.014,0.012,0.013,0.011,0.016,0.015,0.017,0.01,0.018,0.009,0.019,0.008,0.02,0.021,0.007,0.022,0.006,0.023,0.024,0.025
AUDUSD_Ticks_2015.01.01_2015.01.31.csv,AUDUSD,AUD/USD,2015,January,0.00011376407992036578,4.422048497269979e-05,1e-05,0.00192,0.00045,20,1705798,0.0001,0.00011,0.00012,9e-05,0.00013,8e-05,0.00014,7e-05,0.00015,6e-05,0.00016,5e-05,0.00017,0.00018,0.00019,4e-05,0.0002,0.00021,0.00022,0.00023
EURAUD_Ticks_2015.01.01_2015.01.31.csv,EURAUD,EUR/AUD,2015,January,0.0002006232060267267,0.00010518560532579336,1e-05,0.0035,0.0009,20,2735548,0.00018,0.00016,0.0002,0.00017,0.00019,0.00015,0.00021,0.00014,0.00022,0.00023,0.00013,0.00024,0.00012,0.00025,0.00026,0.00011,0.0001,0.00027,0.00028,9e-05
EURGBP_Ticks_2015.01.01_2015.01.31.csv,EURGBP,EUR/GBP,2015,January,0.00010312592486959952,5.906842671389142e-05,1e-05,0.00244,0.00027,20,1823230,0.0001,9e-05,8e-05,0.00011,7e-05,0.00012,6e-05,0.00013,5e-05,0.00014,4e-05,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00022,0.00021,0.00023
EURJPY_Ticks_2015.01.01_2015.01.31.csv,EURJPY,EUR/JPY,2015,January,0.010679520261686622,0.019039348618150924,0.001,0.35,0.04,20,3253357,0.008,0.009,0.01,0.007,0.006,0.011,0.005,0.012,0.004,0.003,0.013,0.014,0.002,0.015,0.016,0.017,0.018,0.001,0.019,0.02
EURUSD_Ticks_2015.01.01_2015.01.31.csv,EURUSD,EUR/USD,2015,January,3.327250362961769e-05,2.9860464021185227e-05,1e-05,0.00343,0.0003,20,2033272,2e-05,3e-05,4e-05,1e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002
GBPAUD_Ticks_2015.01.01_2015.01.31.csv,GBPAUD,GBP/AUD,2015,January,0.00033259691159672746,0.0002537780153522451,1e-05,0.00494,0.0009,20,2014439,0.00021,0.00019,0.00025,0.00027,0.00024,0.00022,0.00023,0.00032,0.00026,0.00031,0.0002,0.00029,0.0003,0.00033,0.00034,0.00028,0.00018,0.00035,0.00017,0.00036
GBPJPY_Ticks_2015.01.01_2015.01.31.csv,GBPJPY,GBP/JPY,2015,January,0.021392048844628524,0.01223125028216058,0.001,0.499,0.07,20,3207886,0.017,0.019,0.02,0.018,0.016,0.022,0.021,0.015,0.023,0.024,0.014,0.025,0.026,0.013,0.027,0.012,0.028,0.029,0.011,0.031
GBPUSD_Ticks_2015.01.01_2015.01.31.csv,GBPUSD,GBP/USD,2015,January,0.00010089763107894089,7.549120685487184e-05,1e-05,0.00392,0.0004,20,2086815,8e-05,0.0001,9e-05,7e-05,6e-05,0.00011,0.00012,5e-05,4e-05,0.00013,0.00014,3e-05,0.00015,0.00016,0.00017,0.00018,2e-05,0.00019,0.0002,0.00022
USDJPY_Ticks_2015.01.01_2015.01.31.csv,USDJPY,USD/JPY,2015,January,0.0043125844020523735,0.0031295464910422606,0.001,0.169,0.03,20,2230396,0.004,0.003,0.005,0.002,0.006,0.001,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.019,0.018,0.02
AUDJPY_Ticks_2015.07.01_2015.07.31.csv,AUDJPY,AUD/JPY,2015,July,0.014519017856430156,0.007742563734540749,0.001,0.307,0.06,20,2254986,0.014,0.013,0.012,0.015,0.011,0.016,0.01,0.009,0.017,0.008,0.018,0.007,0.019,0.02,0.021,0.006,0.022,0.023,0.024,0.025
AUDUSD_Ticks_2015.07.01_2015.07.31.csv,AUDUSD,AUD/USD,2015,July,0.00011664052365588091,5.450845410601135e-05,1e-05,0.00232,0.00045,20,1726019,0.00011,0.00012,0.0001,9e-05,0.00013,8e-05,0.00014,7e-05,0.00015,6e-05,0.00016,5e-05,0.00017,4e-05,0.00018,0.00019,0.0002,0.00022,0.00021,0.00024
EURAUD_Ticks_2015.07.01_2015.07.31.csv,EURAUD,EUR/AUD,2015,July,0.00023386957004480028,0.00013495982038403358,1e-05,0.00349,0.0009,20,2990172,0.00021,0.0002,0.00019,0.00018,0.00023,0.00022,0.00017,0.00024,0.00025,0.00016,0.00026,0.00027,0.00015,0.00028,0.00014,0.00029,0.00013,0.0003,0.00012,0.00031
EURGBP_Ticks_2015.07.01_2015.07.31.csv,EURGBP,EUR/GBP,2015,July,8.944044319837542e-05,5.4936131902048485e-05,1e-05,0.00264,0.00027,20,1856505,8e-05,9e-05,7e-05,0.0001,6e-05,5e-05,0.00011,4e-05,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
EURJPY_Ticks_2015.07.01_2015.07.31.csv,EURJPY,EUR/JPY,2015,July,0.009235260295809683,0.0070580050340325415,0.001,0.311,0.04,20,3111460,0.01,0.009,0.008,0.007,0.006,0.011,0.005,0.004,0.012,0.003,0.002,0.013,0.014,0.015,0.016,0.001,0.017,0.018,0.019,0.02
EURUSD_Ticks_2015.07.01_2015.07.31.csv,EURUSD,EUR/USD,2015,July,3.629001514677951e-05,3.261787249768379e-05,1e-05,0.00217,0.0003,20,2079650,2e-05,3e-05,4e-05,5e-05,1e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019
GBPAUD_Ticks_2015.07.01_2015.07.31.csv,GBPAUD,GBP/AUD,2015,July,0.00043959767040156544,0.00028936849383786245,3e-05,0.005,0.0009,20,2224246,0.00025,0.00031,0.00032,0.0003,0.00033,0.00027,0.00023,0.00024,0.00022,0.00044,0.00045,0.00046,0.00042,0.0004,0.00047,0.00043,0.00037,0.00048,0.00038,0.00041
GBPJPY_Ticks_2015.07.01_2015.07.31.csv,GBPJPY,GBP/JPY,2015,July,0.019334988949655033,0.012560861503093828,0.001,0.5,0.07,20,2712585,0.017,0.016,0.018,0.019,0.015,0.02,0.021,0.014,0.022,0.013,0.023,0.012,0.024,0.011,0.01,0.025,0.009,0.008,0.026,0.007
GBPUSD_Ticks_2015.07.01_2015.07.31.csv,GBPUSD,GBP/USD,2015,July,9.466420629635227e-05,7.453979653657604e-05,1e-05,0.00373,0.0004,20,2070691,8e-05,6e-05,7e-05,0.0001,0.00011,9e-05,0.00012,5e-05,4e-05,0.00013,3e-05,0.00014,2e-05,0.00015,0.00016,0.00017,0.00018,1e-05,0.00019,0.0002
USDJPY_Ticks_2015.07.01_2015.07.31.csv,USDJPY,USD/JPY,2015,July,0.0036742952616699545,0.004093538363039513,0.001,0.154,0.03,20,1523828,0.003,0.002,0.004,0.001,0.005,0.006,0.007,0.008,0.009,0.01,0.012,0.011,0.013,0.014,0.015,0.016,0.018,0.017,0.02,0.019
AUDJPY_Ticks_2015.06.01_2015.06.30.csv,AUDJPY,AUD/JPY,2015,June,0.013385928221443789,0.0063967837522766,0.001,0.281,0.06,20,2361123,0.012,0.013,0.011,0.014,0.01,0.009,0.008,0.015,0.016,0.017,0.007,0.018,0.019,0.006,0.021,0.02,0.023,0.022,0.005,0.024
AUDUSD_Ticks_2015.06.01_2015.06.30.csv,AUDUSD,AUD/USD,2015,June,0.00010390889722112585,4.943334126631223e-05,1e-05,0.00296,0.00045,20,1641816,0.0001,9e-05,0.00011,8e-05,0.00012,7e-05,6e-05,0.00013,5e-05,4e-05,0.00014,0.00015,0.00016,0.00017,0.00018,0.00022,0.00019,0.0002,0.00021,0.00024
EURAUD_Ticks_2015.06.01_2015.06.30.csv,EURAUD,EUR/AUD,2015,June,0.00020744551962413062,0.00010973772974361872,1e-05,0.00345,0.0009,20,2947621,0.00018,0.00016,0.00021,0.0002,0.00019,0.00017,0.00022,0.00015,0.00023,0.00024,0.00014,0.00013,0.00025,0.00026,0.00012,0.00011,0.0001,0.00027,0.00028,9e-05
EURGBP_Ticks_2015.06.01_2015.06.30.csv,EURGBP,EUR/GBP,2015,June,8.933039393818694e-05,4.565840731519981e-05,1e-05,0.00204,0.00027,20,1958226,9e-05,8e-05,0.0001,7e-05,6e-05,0.00011,5e-05,4e-05,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002,0.00028,0.00026,0.00022
EURJPY_Ticks_2015.06.01_2015.06.30.csv,EURJPY,EUR/JPY,2015,June,0.008387639689475337,0.00532773949990857,0.001,0.297,0.04,20,3045684,0.008,0.009,0.01,0.007,0.006,0.005,0.004,0.003,0.002,0.011,0.012,0.001,0.013,0.014,0.015,0.016,0.021,0.017,0.018,0.02
EURUSD_Ticks_2015.06.01_2015.06.30.csv,EURUSD,EUR/USD,2015,June,3.1960563711541224e-05,2.6040390700954846e-05,1e-05,0.00134,0.0003,20,2278967,2e-05,3e-05,4e-05,1e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00014,0.00015,0.00016,0.00017,0.00018,0.00019,0.0002
GBPAUD_Ticks_2015.06.01_2015.06.30.csv,GBPAUD,GBP/AUD,2015,June,0.0003693000338596825,0.00026214149043510824,1e-05,0.005,0.0009,20,2023055,0.00024,0.00022,0.00028,0.0003,0.00037,0.00026,0.00027,0.00035,0.00036,0.00025,0.00033,0.00023,0.00031,0.00034,0.00032,0.00029,0.00021,0.00038,0.0002,0.00039
GBPJPY_Ticks_2015.06.01_2015.06.30.csv,GBPJPY,GBP/JPY,2015,June,0.02043889241949078,0.010680169143157567,0.001,0.491,0.07,20,2895320,0.02,0.019,0.018,0.021,0.017,0.016,0.022,0.015,0.023,0.014,0.024,0.013,0.012,0.025,0.011,0.01,0.026,0.027,0.009,0.028
GBPUSD_Ticks_2015.06.01_2015.06.30.csv,GBPUSD,GBP/USD,2015,June,0.00010198013268718364,6.287823363996751e-05,1e-05,0.00288,0.0004,20,2236840,0.0001,9e-05,0.00011,8e-05,0.00012,7e-05,6e-05,5e-05,4e-05,0.00013,3e-05,0.00014,0.00015,0.00016,0.00017,2e-05,0.00018,0.0002,0.00019,0.00022
USDJPY_Ticks_2015.06.01_2015.06.30.csv,USDJPY,USD/JPY,2015,June,0.004041842881970287,0.003041292774196282,0.001,0.313,0.03,20,1746916,0.004,0.003,0.002,0.005,0.001,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.02,0.019,0.018
AUDJPY_Ticks_2015.03.01_2015.03.31.csv,AUDJPY,AUD/JPY,2015,March,0.013757636334733548,0.00571720935444004,0.001,0.269,0.06,20,2296095,0.014,0.012,0.013,0.011,0.01,0.015,0.016,0.009,0.017,0.008,0.018,0.007,0.019,0.006,0.02,0.021,0.022,0.023,0.005,0.024
AUDUSD_Ticks_2015.03.01_2015.03.31.csv,AUDUSD,AUD/USD,2015,March,0.00011016155228162828,3.856528672706927e-05,1e-05,0.00338,0.00045,20,1751074,0.0001,0.00011,0.00012,9e-05,0.00013,8e-05,7e-05,0.00014,6e-05,0.00015,5e-05,0.00016,0.00017,0.00018,4e-05,0.00019,0.0002,0.00021,0.00023,0.00022
EURAUD_Ticks_2015.03.01_2015.03.31.csv,EURAUD,EUR/AUD,2015,March,0.00020118398413990844,8.654981628878625e-05,1e-05,0.00343,0.0009,20,2965935,0.00018,0.00016,0.0002,0.00017,0.00019,0.00021,0.00015,0.00023,0.00022,0.00024,0.00014,0.00025,0.00013,0.00026,0.00012,0.00027,0.00011,0.00028,0.0001,9e-05
EURGBP_Ticks_2015.03.01_2015.03.31.csv,EURGBP,EUR/GBP,2015,March,0.00010378602878494493,4.653578248983653e-05,1e-05,0.00225,0.00027,20,2048154,0.0001,9e-05,0.00011,8e-05,0.00012,7e-05,6e-05,0.00013,5e-05,0.00014,4e-05,0.00015,0.00016,0.00017,0.00018,0.0002,0.00019,0.00022,0.00021,0.00024
EURJPY_Ticks_2015.03.01_2015.03.31.csv,EURJPY,EUR/JPY,2015,March,0.008244611843481905,0.0053021567918666605,0.001,0.35,0.04,20,3001212,0.008,0.009,0.007,0.01,0.006,0.005,0.004,0.011,0.003,0.012,0.002,0.013,0.014,0.001,0.015,0.016,0.018,0.017,0.02,0.021
EURUSD_Ticks_2015.03.01_2015.03.31.csv,EURUSD,EUR/USD,2015,March,3.1109448670169956e-05,2.0807505862676498e-05,1e-05,0.00151,0.0003,20,2218291,2e-05,3e-05,4e-05,1e-05,5e-05,6e-05,7e-05,8e-05,9e-05,0.0001,0.00012,0.00011,0.00013,0.00014,0.00016,0.00015,0.00017,0.00018,0.0002,0.00019
