Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20
AUDJPY_Ticks_2011.04.01_2011.04.30.csv,AUDJPY,AUD/JPY,2011,April,0.020890092345771334,0.005489018374839033,0.002,0.179,0.06,20,1674251,0.02,0.021,0.019,0.022,0.018,0.023,0.017,0.024,0.025,0.016,0.026,0.015,0.027,0.014,0.028,0.013,0.029,0.03,0.012,0.031
AUDUSD_Ticks_2011.04.01_2011.04.30.csv,AUDUSD,AUD/USD,2011,April,0.00015901426365248395,3.69634907420537e-05,1e-05,0.00276,0.00045,20,1310604,0.00016,0.00017,0.00015,0.00014,0.00018,0.00013,0.00019,0.00012,0.0002,0.00011,0.00021,0.0001,9e-05,0.00022,8e-05,0.00023,7e-05,0.00024,6e-05,0.00025
EURAUD_Ticks_2011.04.01_2011.04.30.csv,EURAUD,EUR/AUD,2011,April,0.0002741011966255677,7.831002023132994e-05,2e-05,0.0035,0.0009,20,1926250,0.00026,0.00027,0.00024,0.00025,0.00028,0.00023,0.0003,0.00029,0.00022,0.00031,0.00032,0.00033,0.00021,0.00034,0.0002,0.00035,0.00019,0.00036,0.00018,0.00017
EURGBP_Ticks_2011.04.01_2011.04.30.csv,EURGBP,EUR/GBP,2011,April,0.00015899077651533008,5.671035043462858e-05,2e-05,0.00151,0.00027,20,1485122,0.00014,0.00013,0.00015,0.00012,0.00016,0.00017,0.00011,0.00018,0.00019,0.0002,0.0001,0.00021,0.00022,9e-05,0.00023,0.00024,8e-05,0.00025,0.00026,0.00027
EURJPY_Ticks_2011.04.01_2011.04.30.csv,EURJPY,EUR/JPY,2011,April,0.01891409400266159,0.005920110276437021,0.001,0.24,0.04,20,2001071,0.018,0.017,0.019,0.016,0.02,0.015,0.021,0.022,0.014,0.023,0.013,0.024,0.012,0.025,0.026,0.011,0.027,0.028,0.01,0.029
EURUSD_Ticks_2011.04.01_2011.04.30.csv,EURUSD,EUR/USD,2011,April,9.618632413161794e-05,3.216140125529378e-05,1e-05,0.0009,0.0003,20,1626617,9e-05,8e-05,0.0001,7e-05,0.00011,0.00012,6e-05,0.00013,0.00014,5e-05,0.00015,0.00016,4e-05,0.00017,0.00018,0.00019,0.0002,0.00021,0.00022,0.00023
GBPAUD_Ticks_2011.04.01_2011.04.30.csv,GBPAUD,GBP/AUD,2011,April,0.0005426901368625535,0.0001580870557133259,4e-05,0.00494,0.0009,20,1633902,0.00048,0.00045,0.0005,0.00047,0.00044,0.00046,0.00049,0.00051,0.00052,0.00043,0.00053,0.00042,0.00054,0.00055,0.00056,0.0006,0.00057,0.00041,0.00058,0.00059
GBPJPY_Ticks_2011.04.01_2011.04.30.csv,GBPJPY,GBP/JPY,2011,April,0.02728574796618236,0.008857232990339284,0.004,0.272,0.07,20,2086839,0.026,0.025,0.027,0.028,0.029,0.024,0.03,0.023,0.031,0.022,0.032,0.021,0.02,0.033,0.019,0.034,0.018,0.035,0.017,0.016
GBPUSD_Ticks_2011.04.01_2011.04.30.csv,GBPUSD,GBP/USD,2011,April,0.0001775362625780044,5.424166274517766e-05,2e-05,0.0016,0.0004,20,1827297,0.00017,0.00016,0.00018,0.00015,0.00019,0.00014,0.0002,0.00013,0.00021,0.00022,0.00012,0.00023,0.00024,0.00011,0.00025,0.0001,0.00026,9e-05,0.00027,0.00028
USDJPY_Ticks_2011.04.01_2011.04.30.csv,USDJPY,USD/JPY,2011,April,0.01260009835143062,0.003349264738789976,0.001,0.224,0.03,20,1183511,0.012,0.013,0.011,0.014,0.01,0.015,0.009,0.016,0.008,0.017,0.007,0.018,0.006,0.019,0.02,0.005,0.021,0.022,0.023,0.004
